,Model,AILAStatutes,AfriSentiClassification,AlloProfClusteringS2S.v2,AlloprofReranking,AmazonCounterfactualClassification,ArXivHierarchicalClusteringP2P,ArXivHierarchicalClusteringS2S,ArguAna,ArmenianParaphrasePC,BUCC.v2,BelebeleRetrieval,BibleNLPBitextMining,BigPatentClustering.v2,BiorxivClusteringP2P.v2,BornholmBitextMining,BrazilianToxicTweetsClassification,BulgarianStoreReviewSentimentClassfication,CEDRClassification,CLSClusteringP2P.v2,CSFDSKMovieReviewSentimentClassification,CTKFactsNLI,CataloniaTweetClassification,Core17InstructionRetrieval,CovidRetrieval,CyrillicTurkicLangClassification,CzechProductReviewSentimentClassification,DBpediaClassification,DalajClassification,DiaBlaBitextMining,EstonianValenceClassification,FaroeseSTS,FilipinoShopeeReviewsClassification,FinParaSTS,FinancialPhrasebankClassification,FloresBitextMining,GermanSTSBenchmark,GreekLegalCodeClassification,GujaratiNewsClassification,HALClusteringS2S.v2,HagridRetrieval,IN22GenBitextMining,IndicCrosslingualSTS,IndicGenBenchFloresBitextMining,IndicLangClassification,IndonesianIdClickbaitClassification,IsiZuluNewsClassification,ItaCaseholdClassification,JSICK,KorHateSpeechMLClassification,KorSarcasmClassification,KurdishSentimentClassification,LEMBPasskeyRetrieval,LegalBenchCorporateLobbying,MIRACLRetrievalHardNegatives,MLQARetrieval,MacedonianTweetSentimentClassification,MalteseNewsClassification,MasakhaNEWSClassification,MasakhaNEWSClusteringS2S,MassiveIntentClassification,MedrxivClusteringP2P.v2,MultiEURLEXMultilabelClassification,MultiHateClassification,NTREXBitextMining,NepaliNewsClassification,News21InstructionRetrieval,NollySentiBitextMining,NordicLangClassification,NorwegianCourtsBitextMining,NusaParagraphEmotionClassification,NusaTranslationBitextMining,NusaX-senti,NusaXBitextMining,OdiaNewsClassification,OpusparcusPC,PAC,PawsXPairClassification,PlscClusteringP2P.v2,PoemSentimentClassification,PolEmo2.0-OUT,PpcPC,PunjabiNewsClassification,RTE3,Robust04InstructionRetrieval,RomaniBibleClustering,RuBQReranking,SCIDOCS,SIB200ClusteringS2S,SICK-R,STS12,STS13,STS14,STS15,STS17,STS22.v2,STSB,STSBenchmark,STSES,ScalaClassification,SemRel24STS,SentimentAnalysisHindi,SinhalaNewsClassification,SiswatiNewsClassification,SlovakMovieReviewSentimentClassification,SpartQA,SprintDuplicateQuestions,StackExchangeClustering.v2,StackOverflowQA,StatcanDialogueDatasetRetrieval,SwahiliNewsClassification,SwednClusteringP2P,SwissJudgementClassification,T2Reranking,TERRa,TRECCOVID,Tatoeba,TempReasonL1,ToxicConversationsClassification,TswanaNewsClassification,TweetTopicSingleClassification,TwitterHjerneRetrieval,TwitterURLCorpus,VoyageMMarcoReranking,WebLINXCandidatesReranking,WikiCitiesClustering,WikiClusteringP2P.v2,WikipediaRerankingMultilingual,WikipediaRetrievalMultilingual,WinoGrande,XNLI,indonli
155,sbert_large_nlu_ru,19.375999999999998,35.293,16.467200000000002,31.0649,57.346462499999994,47.1767,46.4005,17.294,83.8762,2.1698749999999998,3.341244680851064,0.21821926328502414,26.2631,15.447099999999999,12.603700000000002,19.2041,35.8242,35.844845908607866,7.4403999999999995,20.0635,71.05090000000001,42.02375,-2.1698,0.0,53.813500000000005,41.362300000000005,74.2432,50.0,0.8710000000000001,26.8337,32.5095,24.37745,4.91835,57.1025,2.643067890949483,31.23365,1.9237999999999997,41.4643,6.4769,49.874,6.7479545454545455,-1.5565083333333332,0.3347301724137931,14.599599999999999,53.0708,15.6915,23.1222,35.2998,4.3347999999999995,54.516600000000004,58.314,7.249999999999999,22.421,0.4132777777777778,2.138081632653061,40.7024,7.361800000000001,41.10573125,30.2817625,11.76451274509804,24.988599999999998,1.7754782608695654,54.209090909090904,5.368977557411273,51.220699999999994,3.3841,11.86845,39.4133,74.4444,21.304669999999998,51.588818181818176,52.797916666666666,1.3148181818181819,59.292,86.57910833333334,68.93430000000001,49.42270714285714,64.1117,33.24315,30.668,67.2771,53.82169999999999,84.9461,0.45570000000000005,39.9478,46.81300860229256,0.23500000000000001,4.812570050761421,58.8573,31.4807,37.108200000000004,36.649,58.2549,19.470354545454548,27.50667222222222,6.289600000000001,46.7987,34.1195,50.170899999999996,22.159883333333333,36.870799999999996,35.6299,38.75,51.581999999999994,0.017,15.3427,42.5522,6.8709999999999996,0.1565,23.8037,3.42685,50.228899999999996,50.70400000000001,50.166261874697426,3.914,1.6613401785714288,0.194,57.76369999999999,15.770000000000001,48.2753,1.4409999999999998,73.9826,15.1999,4.906933333333333,45.6421,19.300742857142858,44.077037499999996,5.074125,0.377,60.58852740390074,47.954299999999996
156,ternary-weight-embedding,14.834,36.25153333333333,7.588699999999999,32.1106,62.1353125,47.562599999999996,45.7884,4.832,85.7418,0.186,2.120375,0.16907451690821257,17.058799999999998,10.268099999999999,18.0692,17.3877,29.3407,34.5005,10.3101,19.5166,71.99295,42.644475,1.9186,82.819,49.0625,41.079100000000004,40.4004,49.741,1.4558,27.4939,56.303599999999996,24.83885,-2.9595,44.3375,0.760989391963682,52.5937,3.9673,39.1426,3.5397,40.418,4.573778260869565,1.1926166666666669,0.08386379310344827,13.330300000000001,52.609700000000004,22.872300000000003,23.2579,62.400299999999994,2.1404,51.543000000000006,58.1933,9.0,10.854,0.3827222222222223,1.8416530612244897,37.1905,5.0109,37.3279875,26.19625,30.77105,22.1333,1.6670434782608694,53.81181818181818,2.1269555323590814,39.130900000000004,-2.5105,14.338824999999996,47.660000000000004,83.99119999999999,24.15822,35.188072727272726,51.65833333333333,2.334609090909091,47.8376,84.90086666666666,54.87689999999999,48.2055,63.956599999999995,26.028850000000002,33.6842,72.5105,53.757999999999996,86.57595,3.3487000000000005,37.987300000000005,19.2568,0.257,2.2553710659898476,52.4853,46.5666,58.2034,51.6049,57.0453,18.666054545454543,24.64787777777778,83.39129020701186,52.1587,49.3318,50.039049999999996,26.996458333333333,36.7323,35.9033,60.62499999999999,50.873999999999995,2.1430000000000002,41.6507,37.5317,8.424,0.45575,31.401400000000002,1.19055,48.131233333333334,68.38732925233572,48.9154,6.304,1.1327053571428571,0.18,53.256800000000005,19.2813,22.3331,1.8950000000000002,68.4552,22.6322,4.775683333333333,32.4904,16.369057142857145,45.3759375,4.34075,0.182,54.15468571428571,50.5947
157,jina-embeddings-v2-base-en,10.48,34.148325,3.543,28.8229,51.7325625,47.1547,47.4875,44.181,80.3765,0.01905,1.0345984042553191,0.2183451690821256,20.0592,5.7369,0.625,17.6221,28.6264,29.489900000000002,3.1522,21.284200000000002,68.83930000000001,36.099575,-1.1467,0.0,23.857400000000002,36.411100000000005,15.1611,49.2568,0.168,26.784799999999997,12.1841,21.3257,1.7444000000000002,37.4735,0.09196932290157443,21.4487,0.6640499999999999,36.692,2.1189,2.0,0.23401798418972333,-2.1113583333333334,0.050670689655172414,31.276500000000002,52.139,18.8032,7.330299999999999,31.861099999999997,3.1959,50.2686,52.6019,0.25,1.268,0.018055555555555554,1.1488775510204081,31.3696,1.2799,22.91490625,25.3374625,6.267943137254902,15.453,0.38130434782608696,51.63090909090909,0.15582197286012528,46.4307,0.3801,1.0183,26.9067,7.9998,14.86153,0.8482272727272727,39.71666666666667,0.21077272727272728,47.3475,74.30974166666667,50.9731,46.57247142857143,64.5305,25.9803,26.6802,66.25959999999999,57.706999999999994,86.571075,-4.1564,36.2919,18.6032,19.863,1.4042695431472083,79.6487740813199,74.27447427941591,84.17947648159536,78.80745014464101,87.55320285299192,88.87813323759015,-1.047677777777778,4.96915,84.84429717949759,10.9332,50.153800000000004,14.272708333333334,34.9054,29.0186,51.0,50.21,0.5640000000000001,95.30034785910676,35.0735,0.241,0.06775,20.8203,0.30345,50.4927,54.4704,44.8037,65.913,0.11653214285714285,0.047,73.3474,10.6571,19.2085,0.602,86.08681215460771,15.338099999999999,2.4654166666666666,21.554100000000002,8.773928571428572,69.8727875,44.826625,0.123,51.40678928571428,50.1591
158,SearchMap_Preview,41.518,,,,64.7614,58.234300000000005,57.8725,55.458,,52.037325,41.60172427983539,,36.584,42.066199999999995,,,,,,,,,2.6689000000000003,,,,88.584,,54.610400000000006,,,,,,,,,,,,6.6533977272727265,4.7136000000000005,8.388008620689655,,,,,,,,,,94.269,,36.914,,,79.81009999999999,27.927999999999997,72.6698,38.9982,4.856,60.99,33.50445916666666,,0.7842999999999999,,,,,,70.025,,,,,67.2427,,49.9038,,,,87.89479999999999,-2.0862,,,22.451999999999998,40.5976,77.7845,75.1023,86.6885,81.3998,87.5005,55.7512125,70.26178,,84.5462,,,81.1243,,,,,2.5149999999999997,96.5781,60.2263,84.54599999999999,47.929,,,,,,61.529999999999994,17.780173214285714,0.8840000000000001,67.7881,,,,85.7995,,,89.2384,,90.88159999999999,92.821,49.370000000000005,69.0268,
159,lodestone-base-4096-v1,,33.726925,3.9475000000000002,,56.814150000000005,,43.8643,49.819,83.8955,0.05172499999999999,,,,,8.2052,17.3047,,31.296499999999998,,,,37.587025000000004,,,33.9551,,28.4668,49.9662,0.7027,,31.1631,21.3696,0.57985,44.015,0.2814766734279919,35.39645,,37.6859,2.3298,12.405,0.6487067193675888,,0.01641810344827586,32.8437,50.2665,13.617,,43.0291,2.6559,50.7764,54.3936,,,,,33.2748,,,25.456556250000002,8.844188235294117,,,50.915454545454544,0.7289761482254697,39.3652,,,35.32,41.7203,,15.28199090909091,41.79375,0.7651818181818182,47.7376,77.74985000000001,,48.031850000000006,,24.4982,,70.1862,,85.036475,,34.9868,,15.264,1.6462360406091372,70.46515535094771,63.99899601697852,78.20169706921848,70.78377709313477,80.02708383244838,83.87886389259836,,17.84525,75.57446967644269,35.4934,50.167249999999996,18.931433333333334,30.3532,23.3936,21.0,,2.724,90.40809844250262,36.972300000000004,,,,,,,,38.579,0.4696017857142858,0.084,67.9394,,22.2209,1.9640000000000002,83.11416594316626,,,,,,,0.196,52.55091428571429,49.680600000000005
160,jina-embeddings-v4,50.131,,,,,,,66.962,,,74.28991755319149,,,,,,,,,,,,,80.182,,,,,,,72.2847,,15.052999999999999,,,,,,,98.822,,35.22987500000001,,,,,,80.3327,,,,69.75,94.844,62.924722222222215,74.89959183673469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.476,,89.2287,83.5043,88.60820000000001,84.7675,89.69200000000001,84.94705454545456,71.76313333333333,,88.5762,75.3104,,56.46376666666667,,,,,30.240000000000002,,,91.429,58.06825,,,,,,80.35799999999999,,1.323,,,,84.38,,,,,,,88.46181250000001,67.268,,
161,Seed1.5-Embedding,,,,,91.403,65.3965,64.0416,75.104,,,,,,56.41929999999999,,,,,,,,,,87.40400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.8561,51.7918,,,,,,,,,,,,,,,,,,,,,,,,,,26.412000000000003,,84.3305,84.7519,92.5484,90.3995,92.4218,93.2298,72.6965,86.562,91.5074,,,,,,,,,97.35549999999999,80.6577,,,,,,67.32780000000001,,87.652,,,86.6455,,,,86.7263,,,,,,,,,
162,QZhou-Embedding,,,,,92.595775,66.157,63.5768,84.097,,,,,,54.4787,,,,,,,,,,93.164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.790576470588235,49.9492,,,,,,,,,,,,,,,,,,,,,,,,,,28.659000000000002,,87.7356,90.29169999999999,95.66799999999999,92.7978,95.26820000000001,89.22355454545455,77.18277222222221,91.767,95.0436,,,,,,,,,98.3811,75.5257,,,,,,68.0062,,77.639,,,90.19040000000001,,,,92.16879999999999,,,,,,,,,
163,Seed1.6-embedding,,,,,93.791,63.2397,62.0561,71.03699999999999,,,,,,54.4897,,,,,,,,,,88.46000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.2872,48.884899999999995,,,,,,,,,,,,,,,,,,,,,,,,,,25.011,,84.66900000000001,83.40180000000001,92.3468,89.4397,91.5381,91.0042,72.8553,85.12389999999999,89.3686,,,,,,,,,89.8021,80.123,,,,,,67.65719999999999,,84.447,,,94.42869999999999,,,,86.9784,,,,,,,,,
164,KaLM-embedding-multilingual-mini-instruct-v1.5,,,,75.17961983598764,93.20825035243571,,,58.626999999999995,,,,,,,,,,43.76195536663124,,,,,,82.311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.3649289099526,71.82457224763512,65.38164088769335,,,,,,,,,,,,,,,,65.0390964378801,60.81315897987771,,,62.57085020242916,86.10558522259642,,,,,70.23399911521713,19.967,,79.72822038569593,80.16653334500153,83.86019247474584,80.5656376543151,87.34265089376507,69.96933886727182,,77.80818016295537,84.1219543406234,,,,,,,,,93.05685558073557,,,,,,,66.73229864475817,55.17437273876084,83.71600000000001,,,89.27734375,,,,85.68756441554032,,,,,,,,,
165,bge-multilingual-gemma2,,,,78.62041803111894,89.47761194029852,,,77.36555747844541,,,,,,,,,,,,,,,,77.458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.48815165876778,67.23960512566751,79.81338264963013,,,,,,,,,,,,,,,,67.24297712134376,70.14158727060726,,,77.77327935222672,95.43345251568122,,,,,,26.93150756480961,,82.66085892322664,77.71091257651071,87.44662352358895,83.48313793311584,87.63145141246594,91.18282119920893,,80.87063761195603,87.25208310840168,,,,,,,,,91.2326885940691,,,,,,,67.47921173708028,,64.26928884606035,,,87.34339999999999,,,,87.00849868076658,,,,,,,,,
166,KaLM-embedding-multilingual-mini-instruct-v2.5,,,,,95.48033073015732,63.135429938621,60.126658756452336,60.153,,,,,,48.89993565335667,,,,,,,,,,83.572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.23806321452591,43.15518272092015,,,,,,,,,,,,,,,,,,,,,,,,,,21.617,,83.20442801025385,81.90031256415882,89.51672671783359,85.99180550008585,90.32929760921006,81.34831042575259,73.23705229059266,82.8989407235025,88.88111143561677,,,,,,,,,96.08836408366999,72.67885283406538,,,,,,67.60053885586859,,82.98299999999999,,,91.69921875,,,,86.66290190780937,,,,,,,,,
167,text-embedding-004,41.036,,,,74.5373,57.0909,54.824799999999996,58.62500000000001,,,,,,39.9298,,,,,,,,,5.4441568473130175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.4876,36.797999999999995,,,,,3.9435171473957227,,,,,,,,,,,,,,,,,,-2.39655472289634,,,20.496,,81.931,77.57690000000001,90.3559,85.2448,89.6639,91.74759999999999,68.6389,,88.9791,,,,,,,,,96.37480000000001,91.3485,,,,,,,,82.547,,,89.7559,,,,87.5299,,,,,,,,,
168,LGAI-Embedding-Preview,,,,,93.1791,65.5244,63.9664,86.94800000000001,,,,,,53.512800000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.3974,46.9576,,,,,,,,,,,,,,,,,,,,,,,,,,27.256999999999998,,84.89179999999999,81.7878,90.4385,88.2823,91.9032,90.194,74.9722,,91.4649,,,,,,,,,97.4453,79.1455,,,,,,,,90.10000000000001,,,92.7588,,,,88.1301,,,,,,,,,
169,Giga-Embeddings-instruct,,,,,94.798325,66.4339,65.3188,47.124,,,,,,52.780499999999996,,,,69.8087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.012075,48.4833,,,,,,,,,,,,,,,,,,,,,,,,,80.5069,19.865,,84.6631,71.922,88.00139999999999,82.4645,87.9416,86.9889125,69.97496,,87.1684,,,,,,,,,94.4659,68.2264,,,,,,,79.5677,81.88,,,90.2002,,,,85.5343,,,,,,,,,
170,b1ade-embed,27.288,,,,75.17910447761193,61.2698,60.082899999999995,65.989,,,,,,42.2383,32.0184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.25,93.31700000000001,,,,,,,75.9079,37.081599999999995,,,,,,,,,,,,,,,,,,,,,,,,,,23.785,,82.83001707430854,78.65009395911503,90.00142148909681,84.96999168443674,89.81153125001883,89.79699475327726,,,88.76691675006461,,,,,,,,,96.87211054415707,,83.458,,,,,,,69.163,,,67.9052734375,,,,86.10715470590844,,,,,,,,,
171,text-embedding-005,35.394,,,,77.85069999999999,57.316900000000004,56.1114,57.976000000000006,,,,,,40.8443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.2555,36.6714,,,,,,,,,,,,,,,,,,,,,,,,,,21.041999999999998,,82.6039,78.1241,90.3475,85.4977,90.201,91.4989,69.55510000000001,,89.1067,,,,,,,,,96.49210000000001,90.93050000000001,73.454,,,,,,,84.907,,,88.06150000000001,,,,87.44229999999999,,,,,,,,,
172,inf-retriever-v1,37.727,,,,,,,84.855,,,77.36756914893618,,,,,,,,,,,,6.2985,87.77000000000001,,,,,,,,,,,,,,,,98.97,,,,,,,,,,,,78.75,96.17999999999999,60.93377777777778,80.30828571428572,,,,,,,,,,,2.0533,,,,,,,,,,,,,,,,,,-0.4608,,,30.775999999999996,,,,,,,,,,,,,,,,,,7.768,,,94.219,37.297000000000004,,,,,,75.09700000000001,,1.6889999999999998,,,,79.29899999999999,,,,,,,92.015375,75.61099999999999,,
173,voyage-3-large,52.196,,,,,,,66.777,,,80.17622074468085,,,,,,,,,,,,6.699,,,,,,,,,,,,,,,,,98.822,,,,,,,,,,,,96.75,96.958,60.075555555555546,83.24698979591835,,,,,,,,,,,3.2759000000000005,,,,,,,,,,,,,,,,,,2.0356,,,27.226,,,,,,,,,,,,,,,,,,5.365,,,95.704,50.618249999999996,,,,,,81.405,,2.856,,,,85.971,,,,,,,92.88618749999999,45.303,,
174,voyage-law-2,45.51,,,,69.4179,58.720099999999995,57.6306,,,,,,,42.4429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.75,95.65599999999999,,,,,76.4218009478673,38.79339832368154,72.1722,36.8791,,,,,,,,,,,,,,93.05560934482367,,61.536949750313205,,,,,,,,,,,,80.354,70.9032,85.4455,79.8747,86.788,89.4086,,,85.0621,,,,,,,,,94.3324,56.5795,,,,,,,,,,,64.4727,,,,86.4257,,,,,,,,,
175,text-embedding-ada-002,,,,,75.94029850746269,,,57.437000000000005,,,,,,,,,,,,,,,,57.211,,,,,86.0436629641775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.51658767772511,48.57524685115383,66.4153091343207,,,,,,,,,,,,,,,94.63000447531394,,60.190485685146534,,,,,,,,,,18.360000000000003,,80.60068499509984,69.79701994332693,83.27133775815649,76.09025403033498,86.11791184256356,90.2544266490552,,70.613445986837,83.16780387096034,,,,,,,,4.227,92.1694459308967,,,,,,,,,68.474,,1.6789999999999998,72.2926,,,,87.22052422554326,,,,,,,19.654,,
176,inf-retriever-v1-1.5b,34.69,,,,,,,81.503,,,66.05966755319149,,,,,,,,,,,,3.1015,86.711,,,,,,,,,,,,,,,,98.646,,,,,,,,,,,,77.25,95.004,62.34755555555556,72.93028571428573,,,,,,,,,,,-0.06530000000000001,,,,,,,,,,,,,,,,,,-2.7522,,,26.337,,,,,,,,,,,,,,,,,,8.564,,,91.315,31.310499999999998,,,,,,72.363,,1.1769999999999998,,,,70.459,,,,,,,88.92824999999999,67.738,,
177,F2LLM-4B,,,,,93.50144999999999,65.6034,64.4966,61.926,,,,,,84.1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.8413,71.99459999999999,,,,,,,,,,,,,,,,,,,,,,,,,,26.701999999999998,,81.6987,81.6399,89.2963,85.47019999999999,89.0881,89.313,66.5351,,87.232,,,,,,,,,91.17229999999999,78.8153,,,,,,,,60.64000000000001,,,92.01660000000001,,,,85.7958,,,,,,,,,
178,F2LLM-1.7B,,,,,93.9474,66.61,64.2938,60.974,,,,,,73.75359999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.1163,61.314800000000005,,,,,,,,,,,,,,,,,,,,,,,,,,24.72,,81.4346,80.70270000000001,87.9525,84.095,88.5788,90.3235,66.82780000000001,,87.35810000000001,,,,,,,,,94.07140000000001,76.5009,,,,,,,,62.039,,,90.3613,,,,85.895,,,,,,,,,
179,voyage-3-m-exp,,,,,95.7761,55.9641,59.3684,89.786,,,,,,40.6559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.9435,35.017700000000005,,,,,,,,,,,,,,,,,,,,,,,,,,34.528999999999996,,81.625,78.5685,88.1872,84.0718,89.4459,89.3624,68.3449,,88.3237,,,,,,,,,92.08539999999999,56.1311,,,,,,,,82.747,,,97.5928,,,,87.1156,,,,,,,,,
180,F2LLM-0.6B,,,,,94.72435,66.31620000000001,64.0022,58.608000000000004,,,,,,64.94109999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.9731,56.1709,,,,,,,,,,,,,,,,,,,,,,,,,,22.634,,80.1426,79.5868,86.485,83.2245,87.77810000000001,90.1953,64.456,,86.7924,,,,,,,,,94.66499999999999,73.65509999999999,,,,,,,,58.666,,,91.8896,,,,83.5862,,,,,,,,,
181,Conan-embedding-v2,,,,,90.05926666666667,,,77.792,,,,,,,,,,,,,,,,96.057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.5872,,,,,,,,,,,,,,,,,,,,,,,,,,,31.628,,83.31880000000001,84.796,88.58890000000001,87.1524,89.1791,91.3769,,84.6332,86.1931,,,,,,,,,96.8835,,,,,,,72.8345,,84.663,,,96.4502,,,,95.70689999999999,,,,,,,,,
182,mdbr-leaf-mt,19.177,,,,70.5522,60.2909,53.3868,61.227,,,,,,42.0003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.31,37.7913,,,,,,,,,,,,,,,,,,,,,,,,,,18.689,,80.6254,77.3629,88.8314,83.2192,88.0785,86.8254,69.2332,,87.2129,,,,,,,,,96.575,58.190200000000004,,,,,,,,67.331,,,66.8457,,,,85.4516,,,,,,,,,
183,GeoEmbedding,,,,,96.95519999999999,64.51559999999999,64.3711,77.873,,,,,,47.599999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.54469999999999,46.0144,,,,,,,,,,,,,,,,,,,,,,,,,,22.137999999999998,,80.07560000000001,67.8271,82.27759999999999,78.2074,87.05810000000001,89.88730000000001,71.7025,,84.0544,,,,,,,,,93.5964,53.8504,,,,,,,,77.264,,,84.5605,,,,85.9808,,,,,,,,,
184,Tarka-Embedding-150M-V1,,,,,90.25370000000001,63.397099999999995,59.5157,58.23700000000001,,,,,,50.7344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.99600000000001,43.8539,,,,,,,,,,,,,,,,,,,,,,,,,,17.339,,80.73740000000001,76.6568,83.8087,82.0843,87.1066,88.8249,65.227,,86.3853,,,,,,,,,89.1608,64.35300000000001,,,,,,,,81.392,,,81.1133,,,,85.7651,,,,,,,,,
185,SONAR,,,,,76.84888868886533,,,18.295,,,,,,,47.37026862026861,,,,,,,,,10.382,,,,49.75225225225225,,,,,,,,67.9356892072251,,,,,,,,,,,,,,,,,,,,,,,,60.217044450598,,,,,,,,48.403333333333336,92.98245614035088,,,,,,,73.86620330147699,,,,38.40080971659919,85.36544548691205,,,,,,1.79,,62.93971145260584,65.4632047656541,62.78607195958339,57.53693422381856,74.25087788257943,75.8304650347069,,50.175051356729924,67.39086924655895,,,,,,,,,77.41658577240027,,,,,,,55.34794621490011,,24.823,82.11026380863075,,67.28359999999999,,,,83.53209944887666,,,50.71744674029636,,,,,,
186,mini-gte,,,,,74.8955,58.506899999999995,56.665200000000006,56.614,,,,,,43.7065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.31609999999999,38.040600000000005,,,,,,,,,,,,,,,,,,,,,,,,,,21.317,,79.551,74.3335,83.5213,80.6162,86.85690000000001,89.7621,68.3308,,86.2486,,,,,,,,,95.4849,60.84739999999999,,,,,,,,74.02499999999999,,,78.21289999999999,,,,85.4324,,,,,,,,,
187,voyage-2,,,,,69.5522,57.4792,54.5789,,,,,,,41.6405,,,,,,,,,,,,,,,31.89440828794315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.18957345971565,36.33106838853807,66.8964,36.315,,,,,,,,,,,,,,89.75516366410776,,58.972163494572015,,,,,,,,,,,,79.4471,71.0071,80.5375,74.775,83.64439999999999,89.1938,65.39,,83.05369999999999,,,,,,,,,93.27680000000001,56.1847,,,,,,,,,,,64.9756,,,,85.5549,,,,,,,,,
188,granite-embedding-english-r2,,,,,65.4478,59.0566,57.363600000000005,59.214999999999996,,,,,,41.8412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.75,,,,,,,,70.5649,36.1477,,,,,,,,,,,,,,,,,,,,,,,,,,24.95,,71.34089999999999,67.0177,84.09140000000001,74.7689,85.3734,86.2089,68.4735,,79.1728,,,,,,,,,94.6306,59.5758,91.804,,,,,,,70.565,,,62.0801,,,,83.3369,,,,,,,,,
189,voyage-code-2,,,,,67.7761,58.3721,58.164300000000004,,,,,,,41.2579,,,,,,,,,,,,,,,60.13319288411012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.13270142180095,35.178146677324676,66.4324,35.8555,,,,,,,,,,,,,,93.2939255858962,,60.87947302757524,,,,,,,,,,,,79.7786,72.9377,83.1122,77.2145,85.2954,88.77239999999999,,,84.7834,,,,,,,,,93.2865,58.4565,,,,,,,,,,,64.7559,,,,84.8074,,,,,,,,,
190,bge-large-en,22.147,,,,76.94029850746269,,,62.456999999999994,,,,,,,,,,,,,,,0.10665328511154956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.365333333333336,,,,,,79.60659045057163,,,,,,0.6211249446095374,,,,,,,,,,,,,,,,,,-7.828783530101748,,,22.215,,81.04583513112122,79.75387012744471,84.98234585939103,80.7997969966883,84.88671197763652,85.8193745617297,,,85.0995685206174,,,,,,,,,96.82857341435529,,,,,,,,,75.375,,,70.08300000000001,,,,83.56538942001427,,,,,,,,,
191,granite-embedding-small-english-r2,,,,,61.7761,57.099999999999994,58.042,54.398,,,,,,40.8814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.75,,,,,,,,67.078,36.4628,,,,,,,,,,,,,,,,,,,,,,,,,,24.059,,68.8621,67.4098,80.5687,72.93849999999999,83.86240000000001,85.1797,66.8478,,77.103,,,,,,,,,94.9257,58.2824,90.04299999999999,,,,,,,64.666,,,59.3701,,,,82.7706,,,,,,,,,
192,KaLM-embedding-multilingual-mini-instruct-v2,,,,,95.84275772561479,,,57.419,,,,,,,,,,,,,,,,83.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.79757901815736,,,,,,,,,,,,,,,,,,,,,,,,,,,20.811,,79.85114978228225,82.26959820528188,85.957007198093,83.50251215846104,86.43707354974059,66.6689953040152,,80.91935433473239,85.07318077272461,,,,,,,,,96.0811931456555,,,,,,,66.69331859736316,,79.269,,,89.3408203125,,,,85.95034181607441,,,,,,,,,
193,bge-base-en,18.11,,,,75.73134328358209,,,61.487,,,,,,,,,,,,,,,-2.6528676852285966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.692777777777778,,,,,,76.04909213180902,,,,,,-0.13215664258429544,,,,,,,,,,,,,,,,,,-6.536758524859692,,,21.298000000000002,,80.0171084446234,77.93462937801245,83.85931509330395,81.51200091040481,87.33044482064973,85.58139465695983,,,85.95475815226862,,,,,,,,,96.2635334753325,,,,,,,,,76.447,,,71.5942,,,,85.20370297495491,,,,,,,,,
